,0,1,2,3,4
662,,KNoList=118898/118899 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
663,,KNoList=118898/118899 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280,
664,,KNoList=118898/118899 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
665,,KNoList=118898/118899 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=2380/2380/2380/2380/2380/2380/2380/2380,
666,,KNoList=118898/118899 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3080/3080/3080/3080/3080/3080/3080/3080,
667,,KNoList=118898/118899 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040,
668,,KNoList=118898/118899 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300,
669,ParamList=15278/0002////0/500 ,KurumaInfo=118898/2/ì˙éY/85/”∫ 660 DOHC/15278/0001 0002 0006/DBA-MG22S/0602/1102/K6A/660,,,
670,,KNoList=112054/112055/112064/112065/114081/114091/116291/116295/103553/103554/112048/112049/112058/112059/114079/114089/116292/103559/103560/116296/103557/103558/112056/112057/112066/112067/114082/114092/116293/103563/103564/116297/103555/103556/112050/112051/112060/112061/114080/114090/116294/112052/112053/112062/112063/103561/103562/116298 ,HinList=6480/6520 ,MkrList=1620/1620,
671,,KNoList=112054/112055/112064/112065/114081/114091/116291/116295/103553/103554/112048/112049/112058/112059/114079/114089/116292/103559/103560/116296/103557/103558/112056/112057/112066/112067/114082/114092/116293/103563/103564/116297/103555/103556/112050/112051/112060/112061/114080/114090/116294/112052/112053/112062/112063/103561/103562/116298 ,HinList=2580/2600/2060 ,MkrList=1620/1620/1620,
672,,KNoList=112054/112055/112064/112065/114081/114091/116291/116295/103553/103554/112048/112049/112058/112059/114079/114089/116292/103559/103560/116296/103557/103558/112056/112057/112066/112067/114082/114092/116293/103563/103564/116297/103555/103556/112050/112051/112060/112061/114080/114090/116294/112052/112053/112062/112063/103561/103562/116298 ,HinList=6340/6360/6560/6600/6640 ,MkrList=1620/1620/1620/1620/1620,
673,,KNoList=112054/112055/112064/112065/114081/114091/116291/116295/103553/103554/112048/112049/112058/112059/114079/114089/116292/103559/103560/116296/103557/103558/112056/112057/112066/112067/114082/114092/116293/103563/103564/116297/103555/103556/112050/112051/112060/112061/114080/114090/116294/112052/112053/112062/112063/103561/103562/116298 ,HinList=8220/8221/8222/8223/8460/8461/8462/8463/8130/8160 ,MkrList=1620/1620/1620/1620/1620/1620/1620/1620/2100/2100,
674,,KNoList=112054/112055/112064/112065/114081/114091/116291/116295/103553/103554/112048/112049/112058/112059/114079/114089/116292/103559/103560/116296/103557/103558/112056/112057/112066/112067/114082/114092/116293/103563/103564/116297/103555/103556/112050/112051/112060/112061/114080/114090/116294/112052/112053/112062/112063/103561/103562/116298 ,HinList=3440/3441/3442/3480/3481/3482 ,MkrList=1620/1620/1620/1620/1620/1620,
675,ParamList=//ANH15///0/500 ,KurumaInfo=112054/1/ƒ÷¿/107/±ŸÃß∞ƒﬁG 2400 DOHC/11395/0301-0347/UA-ANH15W/0307/0402/2AZFE/2400,,,
676,ParamList='38920T5A013'/-1///0,,,,
677,ParamList='38920T5A003'/-1///0,,,,
678,ParamList='31230-37030'/11652247/B/G(Ω◊Ωƒ)/KOYO(JTEKT)/0,,,,
679,ParamList='OZA668EE90'/-1///0,,,,
680,ParamList='3132114020'/-1///0,,,,
681,ParamList='04465B2150'/-1///0,,,,
682,,KNoList=128300/142580 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260,
683,,KNoList=128300/142580 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
684,ParamList=16138/0043////0/500 ,KurumaInfo=128300/6/¿ﬁ≤ ¬/42/—∞Ãﬁ ∫›√ 660 DOHC/16138/0005-0008 0019-0022 0033 0034 0043 0044/DBA-L575S/0808/1307/KFVE/660,,,
685,ParamList='LKR6C'/-1///0,,,,
686,ParamList=//L575S///0/500 ,KurumaInfo=128300/6/¿ﬁ≤ ¬/42/—∞Ãﬁ ∫›√ 660 DOHC/16138/0005-0008 0019-0022 0033 0034 0043 0044/DBA-L575S/0808/1307/KFVE/660,,,
687,ParamList='31230-37030'/11652247/B/G(Ω◊Ωƒ)/KOYO(JTEKT)/0,,,,
688,ParamList='31230-37030'/11652247/B/G(Ω◊Ωƒ)/KOYO(JTEKT)/0,,,,
689,ParamList='TYD149U'/11652245/∏◊Ø¡√ﬁ®Ω∏/¥∏æ√ﬁ®/0,,,,
690,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=2580/2600/2620/2660/2660/2660/2660/2680/2680/2680/2680/2670/2700/2700/2700/2700/2840/2860/2880/2900/2760/2780/2800/2820 ,MkrList=2660/2660/2660/2200/4600/2660/1040/2200/4600/2660/1040/1040/2200/4600/2660/1040/2200/2200/2200/2200/4280/4280/4280/4280,
691,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260,
692,ParamList='81561-60372'/10569107/√∞Ÿ⁄›Ωﬁ(LH)/¡÷¿ﬁ/0,,,,
693,ParamList='81551-60442'/10569105/√∞Ÿ⁄›Ωﬁ(RH)/¡÷¿ﬁ/0,,,,
694,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=7620/7621/7622/7660/7661/7662/7700/7701/7702/7740/7741/7742/7780/7781/7782/7820/7821/7822/8080/7860/7900/7920/8060/7960/7961/7962/8000/8020/7360/7380/7200/7201/7202/7420/7421/7422/7460 ,MkrList=3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440/3440,
695,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=7000/7620/7621/7622/7660/7661/7662/7700/7701/7702/7740/7741/7742/7780/7781/7782/7820/7821/7822/8080/7860/7900/7920/8060/7960/7961/7962/8000/8020/7360/7380/7200/7201/7202/7420/7421/7422/7460 ,MkrList=0020/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560/3560,
696,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=6880/6881/6882/6920/6960/6961/6962/7000/7040/7041/7042/7080/8080/7500 ,MkrList=2860/2860/2860/2860/2860/2860/2860/2860/2860/2860/2860/2860/2860/2860,
697,,KNoList=135595/135596/140280/140281/140888/140887 ,HinList=6880/6881/6882/6920/6960/6961/6962/7000/7040/7041/7042/7080/8080/7500 ,MkrList=3340/3340/3340/3340/3340/3340/3340/3340/3340/3340/3340/3340/3340/3340,
698,ParamList=//XZU610///0/500 ,KurumaInfo=135595/1/ƒ÷¿/30/¿ﬁ≤≈ 4000 ¿ﬁ›Ãﬂ/16856/0309 0315/SKG-XZU610D/1106/1204/N04CUN/4000,,,
699,ParamList='9514178A10'/-1///0,,,,
700,ParamList='5581076G03'/-1///0,,,,
701,KNo=106015 ,HinList=1660/1680/1700/1720/1721/1722/1723/1725 ,MkrList=2300/2300/2300/2300/2300/2300/2300/2300 ,parSyadaiNo=0,
702,KNo=106015 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
703,KNo=106015 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
704,KNo=106015 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
705,ParamList=11405/0606////0/500 ,KurumaInfo=106015/8/ΩΩﬁ∑/11/∑¨ÿ∞ 660 ƒ◊Ø∏/11405/0605 0606/LE-DA63T/0205/0601/K6A/660,,,
706,LCResult=lcLoggedIn,,,,
707,KNo=136188 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
708,ParamList=16986/0002////0/500 ,KurumaInfo=136188/6/¿ﬁ≤ ¬/46/–◊ ≤∞Ω 660 DOHC/16986/0002/DBA-LA300S/1109/1307/KFVE/660,,,
709,ParamList='16400BZ331'/-1///0,,,,
710,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
711,LCResult=lcLoggedIn,,,,
712,,KNoList=128300/133228/142809/142580/141278/145290/145291/145292/137252/147410/128299/133229/141279/128307/133230/141280/145287/145288/145289/128308/137260/145285/136318/145286/128301/128302 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280,
713,ParamList=//L575S///0/500 ,KurumaInfo=128300/6/¿ﬁ≤ ¬/42/—∞Ãﬁ ∫›√ 660 DOHC/16138/0005-0008 0019-0022 0033 0034 0043 0044/DBA-L575S/0808/1307/KFVE/660,,,
714,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
715,LCResult=lcLoggedIn,,,,
716,,KNoList=130985/130989 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
717,,KNoList=130985/130989 ,HinList=4971/4972/4973/4974/4975/4976/4977/4978/4979 ,MkrList=2020/2020/2020/2020/2020/2020/2020/2020/2020,
718,,KNoList=130985/130989 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260,
719,KNo=130989 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
720,ParamList=16047/0004////0/500 ,KurumaInfo=130985/1/ƒ÷¿/28/¿≥›¥∞Ω 1500  ﬁ›/16047/0003 0004 0011 0012 0020/ABF-S402M/0801/1404/3SZVE/1500,,,
721,ParamList='0914012054'/-1///0,,,,
722,KNo=138126 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
723,ParamList=17346/0601////0/500 ,KurumaInfo=138126/8/ΩΩﬁ∑/16/‹∫ﬁ›R 660 DOHC/17346/0601 0625/DBA-MH34S/1209/1408/R06A/660,,,
724,,KNoList=134563/134564/134565/134566/134567/134568/137274/138135/145339/141272/141273/145338/145340/141270/141271 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/...,
725,ParamList=//MG33S///0/500 ,KurumaInfo=134563/2/ì˙éY/85/”∫ 660 DOHC/16709/0001 0012 0015/DBA-MG33S/1102/1605/R06A/660,,,
726,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
727,LCResult=lcNotLogin,,,,
728,LCResult=lcLoggedIn,,,,
729,ParamList='1345A087'/52002726/√›ºÆ≈∞B/G(µ∞ƒ)/¥› ﬂ≤‘é©ìÆé‘/0,,,,
730,KNo=91921 ,HinList=1800/1801/1802/1803/1804/1805/1806/1807/1840/1900/1880/1920/1840/1880/1900/1920/1960/2000/2001/2002/2003/2004/2005/2006/2007 ,MkrList=4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/4260/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040/1040 ,parSyadaiNo=0,
731,ParamList=9215/352////0/500 ,KurumaInfo=91921/3/éOïH/60/ƒØŒﬂBJ 660/9215/0352 0354 0356 0358 0360 0362 0368-0378/GF-H42A/9910/0101/3G83/660,,,
732,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
733,LCResult=lcLoggedIn,,,,
734,ParamList='PAST-31'/48143914/ë÷∫ﬁ— (ÿ‘∞)/ºÃƒ(ã¶âhêªçÏèä)/0,,,,
735,KNo=123874 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3040/3040/3040/3040/3040/3040/3040/3040 ,parSyadaiNo=0,
736,KNo=123874 ,HinList=6801/6802/6803/6804/6841/6841/6842/6842/6843/6844/6844 ,MkrList=3860/3860/3860/3860/3860/3870/3860/3870/3860/3860/3870 ,parSyadaiNo=0,
737,KNo=123874 ,HinList=6801/6802/6803/6804/6841/6842/6843/6844 ,MkrList=3080/3080/3080/3080/3080/3080/3080/3080 ,parSyadaiNo=0,
738,ParamList=15045/0025////0/500 ,KurumaInfo=123874/2/ì˙éY/75/∑≠∞Ãﬁ 1400 DOHC/15045/0017-0039/DBA-BNZ11/0612/0811/CR14DE/1400,,,
739,ResultList=engineer-9/0552280333//ucOkMultiChild/lcOtherLoggedIn/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
740,ParamList='1754068H00'/-1///0,,,,
741,ParamList='CNS-70700'/-1///0,,,,
742,ParamList='39100WL070'/-1///0,,,,
743,KNo=117063 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260 ,parSyadaiNo=0,
744,ParamList=12612/0118////0/500 ,KurumaInfo=117063/2/ì˙éY/73/¥Ÿ∏ﬁ◊›ƒﬁ 3500 DOHC/12612/0118-0123 0125-0130 0132-0137 0139-0144/CBA-E51/0408/1008/VQ35DE/3500,,,
745,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
746,LCResult=lcLoggedIn,,,,
747,ParamList='88450B2110'/-1///0,,,,
748,ParamList='16400B2242'/-1///0,,,,
749,ParamList='16400B2240'/-1///0,,,,
750,ParamList='16400B2242'/-1///0,,,,
751,ParamList='096-92'/-1///0,,,,
752,ParamList='1430078A61'/-1///0,,,,
753,ResultList=engineer-9/0552280333//ucOkMultiChild/lcNotLogin/ukcMatch/fkey2.ini/v8net.exe/19700101090000/20190510134635/ ,WinVer=wvWin10 ,Win64=1 ,UKey=7C-10-C9-1C-AD-5A,
754,ParamList='17700-83C10'/46879279/◊ºﬁ¥¿∞/∫∞÷∞◊ƒﬁ/0,,,,
755,ParamList='17700-83C10'/46879279/◊ºﬁ¥¿∞/∫∞÷∞◊ƒﬁ/0,,,,
756,ParamList='17700-83C10'/46879279/◊ºﬁ¥¿∞/∫∞÷∞◊ƒﬁ/0,,,,
757,,KNoList=38356/46617/38359/46618/50667/38357/84397/104393/50673/89995/58045/73742/50674/50669/89994/89997/38358/46619/50665/46620/41429/50664/58044/73743/50672/50668/50671/89996 ,HinList=8130/8160/5100/5100 ,MkrList=2100/2100/3860/2290,
758,ParamList=//JA11///0/500 ,KurumaInfo=38356/8/ΩΩﬁ∑/12/ºﬁ—∆∞ 660 ñy ¿∞Œﬁ/6464/0101/M-JA11C/9003/9106/F6AT/660,,,
759,KNo=138180 ,HinList=2942/2943 ,MkrList=0001/0001 ,parSyadaiNo=0,
760,KNo=138180 ,HinList=2120/2121/2122/2123/2124/2125/2140/2141/2142/2260 ,MkrList=2280/2280/2280/2280/2280/2280/2280/2280/2280/2280 ,parSyadaiNo=0,
761,ParamList=17346/0030////0/500 ,KurumaInfo=138180/8/ΩΩﬁ∑/16/‹∫ﬁ›R 660 DOHC/17346/0006 0030/DBA-MH34S/1209/1408/R06A/660,,,
762,ParamList=09125/0113////0/500 ,KurumaInfo=83167/2/ì˙éY/12/ÃﬁŸ∞ ﬁ∞ƒﬁ 1800 DOHC/9125/0113/GF-QU14/9809/0108/QG18DD/1800,,,
763,ParamList='AY040MT031'/-1///0,,,,
764,,KNoList=140458/145350 ,HinList=1021/1021/1021/1025/1101/1141/1181/1181/1120/1121/1022/1022/1022/1026/1102/1142/1182/1182/1301/1341/1381/1421/1303/1302/1342/1382/1422/1061/1062/1061/1062/1061/1062 ,MkrList=1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/1040/3200/2260/2260/4280/4280/4280/2260/2260/2260/4280/4280/2260/2260/2260/4280/4280/1040/1040/3200/3200/2260/2260,
765,ParamList=17552/1002////0/500 ,KurumaInfo=140458/2/ì˙éY/112/√ﬁ≤Ωﬁ 660/17552/0003 1002/DBA-B21W/1306/1510/3B20/660,,,
766,ParamList='CNS-90421'/44785251/F.Dº¨ÃƒAssy(RH)/≤ƒ∞ ﬂ∞¬/0,,,,
767,,KNoList=116371/116372/116373/116374/116375/119266/119267/119268/119269/119270/119271/118777/118778/118779/118780/118781/118782/118783/118784/118785/128467/128468/128469 ,HinList=3440/3441/3442/3480/3481/3482 ,MkrList=1620/1620/1620/1620/1620/1620,
768,ParamList=//C25///0/500 ,KurumaInfo=116371/2/ì˙éY/55/æ⁄≈ 2000 ‹∫ﬁ› DOHC/15030/0110 0111 0114 0116 0117/CBA-C25/0505/0512/MR20DE/2000,,,
769,ParamList='015536A02A'/-1///0,,,,
770,KNo=140464 ,HinList=2880/3880/3881/3882/4620/4650/4700/4701/4702/4703/4710/4711/4712/4713/4714/4740/4741/4742/4743/4745/4780/4781/4782/4783/4784/4785/4786/4840/4841/4842/4843/4844/4860/4861/4862/4880/4900/4901/4902/4960/4972/4973/4974/4975/4984/4985/5020/5060/5061/5062/5160/5220/5221/5222/5260/5261/5270/5280/5290/5320/5340/5380/5420/5440/5460/5480/5500/5510/5511/5512/5520/5550/5570/5580/5620/5621/5622/5625/5630/5631/5660/5700/5701/5702/5740/5741/5742/5780/5800/5820/5840/5860/5880/5900/5920/5900/5920/5940/5960/5980/... ,MkrList=2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/2840/4360/4360/2840/2840/2840/... ,parSyadaiNo=0,
